,0
0,225.56390380859375
1,217.25390625
2,224.2983856201172
3,236.7225799560547
4,194.6597900390625
5,202.1374053955078
6,193.3616180419922
7,154.1690673828125
8,203.83099365234375
9,222.2733612060547
10,206.0461883544922
11,202.21153259277344
12,99.03695678710938
13,118.79656219482422
14,221.6231689453125
15,81.90222930908203
16,201.99822998046875
17,135.51708984375
18,128.1873016357422
19,203.5247344970703
20,192.61866760253906
21,139.90103149414062
22,45.731903076171875
23,151.21542358398438
24,66.25787353515625
25,186.972412109375
26,181.3828582763672
27,177.25950622558594
28,108.441650390625
29,160.7082977294922
30,146.51380920410156
31,89.69275665283203
32,209.1815643310547
33,130.4861297607422
34,128.22393798828125
35,53.892818450927734
36,120.72801971435547
37,164.69703674316406
38,48.512359619140625
39,166.53753662109375
40,58.54547119140625
41,39.004268646240234
42,111.12508392333984
43,100.8201675415039
44,112.07095336914062
45,77.38291931152344
46,113.4560317993164
47,65.7942886352539
48,142.27745056152344
49,101.76624298095703
50,197.2630615234375
51,68.3522720336914
52,91.17056274414062
53,170.55625915527344
54,108.3742904663086
55,83.97949981689453
56,117.01200103759766
57,92.33170318603516
58,51.700531005859375
59,102.68627166748047
60,71.70194244384766
61,132.33197021484375
62,173.1590576171875
63,136.0657501220703
64,102.1767807006836
65,124.25743865966797
66,170.49832153320312
67,45.56239318847656
68,48.18246078491211
69,69.96983337402344
70,48.49003601074219
71,109.26749420166016
72,181.57286071777344
73,190.14573669433594
74,64.75579071044922
75,148.88259887695312
76,151.658935546875
77,114.50292205810547
78,155.89784240722656
79,77.7726821899414
80,42.4346809387207
81,131.79165649414062
82,159.53135681152344
83,84.42321014404297
84,119.1191635131836
85,95.91561889648438
86,91.52152252197266
87,93.0447769165039
88,48.492435455322266
89,89.90325164794922
90,24.30802345275879
91,75.29814910888672
92,71.60487365722656
93,70.14987182617188
94,179.7212677001953
95,49.81637191772461
96,99.0908432006836
97,62.2095947265625
98,109.99742889404297
99,78.23223114013672
100,143.4496307373047
101,139.66046142578125
102,141.1651611328125
103,186.6278076171875
104,88.39990997314453
105,122.76940155029297
106,135.02911376953125
107,125.2370376586914
108,98.91265106201172
109,82.7783203125
110,106.626953125
111,124.2354736328125
112,110.86348724365234
113,97.11261749267578
114,126.73172760009766
115,67.82097625732422
116,55.700439453125
117,132.97250366210938
118,69.1589126586914
119,65.20270538330078
120,116.0625228881836
121,20.812719345092773
122,130.5028076171875
123,45.76688766479492
124,79.37329864501953
125,80.08047485351562
126,108.3583755493164
127,82.82180786132812
128,69.69715881347656
129,63.46769714355469
130,61.907928466796875
131,70.56167602539062
132,99.9719467163086
133,77.6032943725586
134,83.07685089111328
135,85.54364013671875
136,95.66553497314453
137,46.11354446411133
138,99.24861907958984
139,42.91471481323242
140,45.92825698852539
141,115.53009796142578
142,159.1286163330078
143,156.80299377441406
144,36.675296783447266
145,52.84889602661133
146,48.6910514831543
147,203.4408416748047
148,70.81922149658203
149,69.62405395507812
150,85.19390106201172
151,39.81724166870117
152,114.62115478515625
153,94.2477798461914
154,58.40763854980469
155,87.0784683227539
156,100.85183715820312
157,68.88885498046875
158,120.5344009399414
159,58.02946853637695
160,62.90963363647461
161,66.37347412109375
162,95.57617950439453
163,63.117244720458984
164,24.166336059570312
165,36.74440383911133
166,51.9865837097168
167,60.87703323364258
168,87.60317993164062
169,26.704818725585938
170,109.3066177368164
171,57.98124313354492
172,62.05820846557617
173,42.803646087646484
174,72.12418365478516
175,54.16703414916992
176,22.097021102905273
177,107.30123138427734
178,46.71089553833008
179,44.07448196411133
180,61.00472640991211
181,98.1966552734375
182,126.62454986572266
183,106.29036712646484
184,60.49775314331055
185,77.75144958496094
186,49.87030029296875
187,51.46318054199219
188,38.44801712036133
189,39.263851165771484
190,35.5001220703125
191,47.858245849609375
192,90.21697998046875
193,108.20877075195312
194,86.6261215209961
195,78.82678985595703
196,44.6691780090332
197,38.41506576538086
198,69.95214080810547
199,121.45999908447266
200,78.47496032714844
201,63.7342643737793
202,73.36341094970703
203,49.1583251953125
204,49.72615051269531
205,83.17229461669922
206,54.47641372680664
207,49.74833297729492
208,56.62803268432617
209,33.17643737792969
210,63.0824089050293
211,83.49120330810547
212,40.04710006713867
213,61.60566329956055
214,46.48955154418945
215,37.26582717895508
216,121.09548950195312
217,62.68783950805664
218,67.14173126220703
219,26.428091049194336
220,41.61728286743164
221,24.092208862304688
222,120.88762664794922
223,65.39674377441406
224,59.99771499633789
225,97.57785034179688
226,71.03193664550781
227,85.74817657470703
228,126.1895751953125
229,79.99072265625
230,75.13410186767578
231,48.2253303527832
232,40.88718795776367
233,36.627445220947266
234,81.38987731933594
235,59.753787994384766
236,51.87925720214844
237,97.87460327148438
238,50.34346389770508
239,27.52642822265625
240,43.08384704589844
241,83.08110809326172
242,89.39441680908203
243,58.65145492553711
244,15.097332000732422
245,62.103580474853516
246,26.33483123779297
247,74.13134765625
248,73.15872955322266
249,46.8292350769043
250,36.84611511230469
251,29.488245010375977
252,43.6971435546875
253,68.36434936523438
254,21.17284393310547
255,84.43909454345703
256,46.90916061401367
257,47.280086517333984
258,104.39551544189453
259,74.0639877319336
260,39.980735778808594
261,41.7969856262207
262,72.75469207763672
263,78.3184585571289
264,37.64736557006836
265,60.95042037963867
266,26.4854793548584
