,0
0,235.4104461669922
1,222.3563232421875
2,239.6865234375
3,207.09710693359375
4,205.06500244140625
5,204.426025390625
6,176.5734100341797
7,203.58616638183594
8,139.28646850585938
9,126.86053466796875
10,212.8407440185547
11,196.24554443359375
12,207.65814208984375
13,130.65382385253906
14,184.5849151611328
15,185.4317626953125
16,193.279296875
17,174.06109619140625
18,120.74933624267578
19,150.942138671875
20,195.01002502441406
21,186.7625732421875
22,196.5435333251953
23,179.90245056152344
24,159.50437927246094
25,181.5041046142578
26,119.34966278076172
27,143.39154052734375
28,90.2249755859375
29,163.9747772216797
30,179.39013671875
31,173.43067932128906
32,129.2476806640625
33,132.9386749267578
34,220.0555419921875
35,123.42916107177734
36,125.52779388427734
37,182.73170471191406
38,111.55799102783203
39,108.17252349853516
40,101.52388763427734
41,108.7677001953125
42,120.239501953125
43,143.2098846435547
44,104.18209838867188
45,139.4416046142578
46,112.68659210205078
47,101.88727569580078
48,119.75272369384766
49,174.5709991455078
50,152.7861785888672
51,146.94100952148438
52,221.9631805419922
53,127.02896881103516
54,141.77182006835938
55,111.1092529296875
56,139.79290771484375
57,123.68386840820312
58,134.22747802734375
59,145.3718719482422
60,137.54608154296875
61,181.5215606689453
62,196.61122131347656
63,122.12764739990234
64,114.74280548095703
65,206.1565399169922
66,83.07733917236328
67,103.36407470703125
68,77.88695526123047
69,113.35672760009766
70,89.84807586669922
71,70.9444580078125
72,140.0911102294922
73,97.84273529052734
74,176.33489990234375
75,149.3072509765625
76,158.46583557128906
77,129.80914306640625
78,90.47774505615234
79,108.4461441040039
80,129.3323211669922
81,69.05460357666016
82,133.46380615234375
83,105.46537017822266
84,80.06639099121094
85,104.29950714111328
86,95.26610565185547
87,137.4382781982422
88,101.08148956298828
89,98.5528335571289
90,110.76097869873047
91,117.1358413696289
92,133.44747924804688
93,139.95864868164062
94,133.44921875
95,138.18447875976562
96,95.79183959960938
97,99.6938247680664
98,67.01629638671875
99,162.17623901367188
100,123.72561645507812
101,51.60087585449219
102,198.87481689453125
103,163.36705017089844
104,137.17088317871094
105,122.17001342773438
106,175.8558349609375
107,62.80745315551758
108,139.71641540527344
109,28.703027725219727
110,53.68391418457031
111,58.2067756652832
112,101.3958969116211
113,146.70046997070312
114,68.60637664794922
115,112.78742218017578
116,78.76433563232422
117,86.35189056396484
118,102.5559310913086
119,63.82843017578125
120,71.81464385986328
121,83.19971466064453
122,78.5426025390625
123,86.51436614990234
124,171.2472381591797
125,99.575927734375
126,182.4963836669922
127,51.39529037475586
128,27.898788452148438
129,136.1841278076172
130,126.19255828857422
131,88.18936920166016
132,139.7545166015625
133,168.0129852294922
134,42.32150650024414
135,96.9662094116211
136,107.65160369873047
137,85.3000717163086
138,42.85959243774414
139,109.81836700439453
140,48.71628189086914
141,36.80287551879883
142,73.27708435058594
143,47.784271240234375
144,134.87109375
145,78.6913833618164
146,99.05448150634766
147,76.34944915771484
148,116.16486358642578
149,82.12454223632812
150,34.21873474121094
151,66.1839370727539
152,80.07653045654297
153,55.266178131103516
154,86.2294692993164
155,41.54575729370117
156,80.30518341064453
157,102.16726684570312
158,48.10581970214844
159,28.90657615661621
160,69.2700424194336
161,72.60026550292969
162,139.3271942138672
163,65.82978820800781
164,67.49237823486328
165,63.105594635009766
166,85.82134246826172
167,60.95418930053711
168,57.285125732421875
169,108.1202621459961
170,81.52601623535156
171,115.33126068115234
172,86.96060180664062
173,70.36516571044922
174,38.315494537353516
175,109.5018081665039
176,48.31239700317383
177,95.82860565185547
178,39.414520263671875
179,80.5660629272461
180,30.267807006835938
181,45.54582595825195
182,56.55257034301758
183,135.13050842285156
184,73.01305389404297
185,75.37593078613281
186,94.36956787109375
187,62.13602066040039
188,73.85065460205078
189,107.34567260742188
190,38.87741470336914
191,56.73262405395508
192,56.63441467285156
193,63.72492980957031
194,60.118804931640625
195,67.18775177001953
196,68.16889190673828
197,99.37081146240234
198,66.36743927001953
199,51.65162658691406
200,116.17508697509766
201,69.26582336425781
202,120.85248565673828
203,21.03315544128418
204,91.9171142578125
205,76.21339416503906
206,121.40082550048828
207,79.582275390625
208,32.69627380371094
209,43.63261413574219
210,70.54653930664062
211,49.342403411865234
212,86.12158203125
213,64.80485534667969
214,87.34713745117188
215,63.14242935180664
216,58.159027099609375
217,96.7834243774414
218,83.15650177001953
219,75.91143035888672
220,70.0999984741211
221,61.94423294067383
222,25.83796501159668
223,62.82173538208008
224,123.00579833984375
225,77.01786804199219
226,84.89962768554688
227,38.26063537597656
228,37.08171463012695
229,93.4908447265625
230,70.90172576904297
231,35.82027816772461
232,78.97467803955078
233,70.78994750976562
234,41.5859489440918
235,79.24009704589844
236,43.6846923828125
237,61.24656677246094
238,55.8692741394043
239,23.77899169921875
240,47.815887451171875
241,62.91301345825195
242,74.14965057373047
243,61.97245788574219
244,110.659423828125
245,103.6955337524414
246,56.01947021484375
247,78.68628692626953
248,80.73139190673828
249,76.1747055053711
250,48.26515197753906
251,62.461666107177734
252,53.47526168823242
253,87.88658905029297
254,73.83793640136719
255,21.721250534057617
256,34.33824920654297
257,69.6260986328125
258,92.3788070678711
259,47.73069381713867
260,128.91954040527344
261,29.654783248901367
262,86.00457000732422
263,51.7913703918457
264,123.54840087890625
265,43.74046325683594
266,106.78079223632812
267,98.31574249267578
268,97.45947265625
269,49.97854232788086
270,41.510093688964844
271,72.42896270751953
272,51.82329177856445
273,46.99140930175781
274,74.71221160888672
275,62.08189392089844
276,84.25945281982422
277,42.38516616821289
278,36.79262924194336
279,80.54937744140625
280,50.88166427612305
281,87.7646484375
282,56.75173568725586
283,47.819942474365234
284,81.0826644897461
285,74.48329162597656
286,97.43157958984375
287,45.46334457397461
288,124.41182708740234
289,97.49182891845703
290,117.78426361083984
291,97.62741088867188
292,92.27278900146484
293,94.57006072998047
294,161.47711181640625
295,65.0273208618164
296,64.04464721679688
297,72.00513458251953
298,80.4894790649414
299,68.51852416992188
300,79.80731201171875
301,114.91426849365234
302,73.93708038330078
303,42.87643814086914
304,67.38567352294922
305,50.20872497558594
306,40.84890365600586
307,121.61437225341797
308,94.19487762451172
309,76.52770233154297
310,108.11150360107422
311,56.37546157836914
312,88.53482055664062
313,91.18718719482422
314,88.96295928955078
315,78.59342193603516
316,82.5833969116211
317,65.78092193603516
318,94.35765838623047
319,75.1063232421875
320,98.2403564453125
321,44.800846099853516
322,67.51473999023438
323,109.2768325805664
324,141.36395263671875
325,67.42874908447266
326,48.62197494506836
327,125.97942352294922
328,100.56319427490234
329,107.14862823486328
330,61.641326904296875
331,77.1767578125
332,95.0810775756836
333,127.40723419189453
334,100.58907318115234
335,205.0254364013672
336,153.85873413085938
337,35.0726203918457
338,153.6917266845703
339,144.63897705078125
340,178.9649200439453
341,99.51412200927734
342,93.3984603881836
343,130.23451232910156
344,84.56753540039062
345,55.03242111206055
346,148.8341827392578
347,107.85506439208984
348,87.64764404296875
349,102.58939361572266
350,104.54291534423828
351,212.46905517578125
352,53.345184326171875
353,82.060546875
354,115.20500946044922
355,146.2101593017578
356,27.766836166381836
357,181.6544647216797
358,127.31143951416016
359,54.32957077026367
360,67.81793975830078
361,88.47505950927734
362,113.88510131835938
363,176.4127655029297
364,43.4895133972168
365,120.7469482421875
366,152.0503387451172
367,73.5113296508789
368,77.24173736572266
369,84.64684295654297
370,72.30059051513672
371,77.9244155883789
372,116.09294891357422
373,133.40115356445312
374,162.64820861816406
375,113.84508514404297
376,34.72964859008789
377,48.63490295410156
378,103.73332977294922
379,157.2399444580078
380,142.73814392089844
381,101.42545318603516
382,86.1576156616211
383,113.39129638671875
384,44.4085807800293
385,138.36741638183594
386,43.12601089477539
387,138.0271759033203
388,134.24661254882812
389,117.59300994873047
390,146.55421447753906
391,102.70264434814453
392,50.18659591674805
393,118.10491180419922
394,62.593505859375
395,53.7686767578125
396,30.660703659057617
397,87.3006362915039
398,100.02978515625
399,104.98360443115234
400,114.7590103149414
401,90.32858276367188
402,77.3785171508789
403,161.42640686035156
404,87.8948974609375
405,70.30611419677734
406,71.30083465576172
407,68.14363098144531
408,117.3243408203125
409,85.11559295654297
410,119.29691314697266
411,89.9507064819336
412,49.184417724609375
413,98.7227554321289
414,165.1773681640625
415,110.36182403564453
416,35.58152389526367
417,116.71491241455078
418,93.87826538085938
419,41.4608154296875
420,90.37068939208984
421,87.41061401367188
422,33.05021286010742
423,39.756996154785156
424,134.99281311035156
425,57.97982406616211
426,58.91289138793945
427,42.11794662475586
428,71.32805633544922
429,69.84700775146484
430,53.96922302246094
431,74.689453125
432,32.315181732177734
433,51.820064544677734
434,65.16487884521484
435,53.33320999145508
436,24.023950576782227
437,117.60400390625
438,42.490108489990234
439,39.13618087768555
440,80.5495376586914
441,117.96639251708984
442,144.55706787109375
443,57.95820617675781
444,69.35225677490234
445,81.72358703613281
446,92.0615234375
447,125.67645263671875
448,89.54134368896484
449,61.47031784057617
450,110.13385009765625
451,95.12737274169922
452,70.33513641357422
453,64.1128921508789
454,84.33187103271484
455,60.44173812866211
456,81.46673583984375
457,31.3331356048584
458,86.51142120361328
459,94.07689666748047
460,37.675018310546875
461,68.57806396484375
462,42.46622085571289
463,84.69892120361328
464,107.05277252197266
465,94.31214141845703
466,49.31460952758789
467,99.5914306640625
468,51.506343841552734
469,174.21290588378906
470,103.76526641845703
471,59.23003005981445
472,26.79970359802246
473,82.99259185791016
474,90.86429595947266
475,111.24907684326172
476,74.9164810180664
477,50.1717529296875
478,78.25923919677734
479,73.21427154541016
480,62.17317199707031
481,92.71825408935547
482,99.63345336914062
483,86.20307159423828
484,132.4618682861328
485,79.52406311035156
486,86.14867401123047
487,104.60697174072266
488,102.0422592163086
489,55.90513610839844
490,52.77909851074219
491,162.95602416992188
492,49.7362174987793
493,101.00981903076172
494,292.2978210449219
495,156.35504150390625
496,42.78645324707031
497,201.4356689453125
498,118.53509521484375
499,119.59496307373047
500,76.68147277832031
501,86.83672332763672
502,46.96999740600586
503,100.95062255859375
504,107.54325103759766
505,70.98571014404297
506,196.0060272216797
507,241.16050720214844
508,30.35457420349121
509,59.24765396118164
510,26.64826011657715
511,79.98318481445312
512,119.4306411743164
513,120.41461181640625
514,127.30818939208984
515,78.31561279296875
516,73.26541137695312
517,174.3579864501953
518,118.6839599609375
519,226.93003845214844
520,148.92442321777344
521,204.0682830810547
522,175.4262237548828
523,49.163787841796875
524,91.53157806396484
525,92.29936981201172
526,31.094743728637695
527,97.9118423461914
528,90.7066879272461
529,118.9493179321289
530,140.3103790283203
531,150.96099853515625
532,70.69096374511719
533,79.88784790039062
534,83.644287109375
535,189.97894287109375
536,327.0640869140625
537,178.62815856933594
538,104.09516143798828
539,201.5856170654297
540,107.0880126953125
541,41.076072692871094
542,34.5942497253418
543,57.687744140625
544,66.34595489501953
545,41.82870864868164
546,104.05150604248047
547,96.05886840820312
548,49.95988082885742
549,102.99846649169922
550,140.63848876953125
551,97.70425415039062
552,79.9184799194336
553,101.32276153564453
554,153.02523803710938
555,118.26689910888672
556,81.18863677978516
557,132.7605743408203
558,55.153568267822266
559,107.18256378173828
560,128.42657470703125
561,120.6800537109375
562,88.4708251953125
563,180.1358642578125
564,91.79032135009766
565,48.731441497802734
566,72.51153564453125
567,235.6668243408203
568,125.06143951416016
569,201.76036071777344
570,44.4559326171875
571,195.4267578125
572,40.550743103027344
573,136.3339080810547
574,40.69941329956055
575,68.50968933105469
576,98.331298828125
577,46.2805061340332
578,70.88347625732422
579,80.76093292236328
580,63.33565139770508
581,345.3601989746094
582,104.63744354248047
583,73.458740234375
584,64.62725830078125
585,100.53218841552734
586,115.88678741455078
587,314.1741027832031
588,33.137447357177734
589,71.42427825927734
590,57.2169303894043
591,193.7978515625
592,60.24530029296875
593,131.00442504882812
594,65.93759155273438
595,67.19430541992188
596,196.17491149902344
597,92.49202728271484
598,105.9602279663086
599,67.18717193603516
600,222.8551483154297
601,42.19364547729492
602,67.68335723876953
603,87.86495971679688
604,217.5050811767578
605,167.84117126464844
606,113.45096588134766
607,70.10089874267578
608,108.18714141845703
609,143.78477478027344
610,171.88002014160156
611,59.547237396240234
612,113.20903778076172
613,181.07374572753906
614,113.5402603149414
615,231.89073181152344
616,119.98017120361328
617,56.10369873046875
618,62.58207321166992
619,74.29100799560547
620,137.21681213378906
621,113.65010833740234
622,46.522308349609375
623,168.6461944580078
624,97.7608871459961
625,52.30927658081055
626,41.8883056640625
627,141.967041015625
628,110.77364349365234
629,139.97970581054688
630,164.96768188476562
631,121.89913940429688
632,189.26026916503906
633,118.24761962890625
634,48.80952835083008
635,194.63157653808594
636,239.5072479248047
637,184.00682067871094
638,51.17485427856445
639,109.71298217773438
640,62.512020111083984
641,50.42514419555664
642,55.747867584228516
643,102.04729461669922
644,90.2228012084961
645,105.3388442993164
646,148.60760498046875
647,74.45899200439453
648,45.86006546020508
649,75.90255737304688
650,50.97019577026367
651,124.65998077392578
652,68.41527557373047
653,232.47259521484375
654,34.46519088745117
655,137.99281311035156
656,103.9378433227539
657,36.963130950927734
658,115.6406478881836
659,163.66807556152344
660,138.41148376464844
661,97.8559799194336
662,198.2766876220703
663,33.95144271850586
664,62.3946418762207
665,81.48249053955078
666,60.0283203125
667,58.36832046508789
668,78.29434204101562
669,63.554195404052734
670,128.1097869873047
671,48.507144927978516
672,98.33182525634766
673,124.08003997802734
674,108.31011962890625
675,144.319580078125
676,90.62464141845703
677,52.650386810302734
678,94.43280029296875
679,96.35875701904297
680,73.21441650390625
681,117.2500991821289
682,133.45091247558594
683,42.729827880859375
684,189.15989685058594
685,63.25358581542969
686,109.30242919921875
687,125.2409896850586
688,67.69998168945312
689,252.95774841308594
690,62.74211502075195
691,72.54361724853516
692,147.3319549560547
693,61.67494583129883
694,54.76370620727539
695,124.88776397705078
696,165.6636505126953
697,59.44599533081055
698,115.43839263916016
699,39.99855041503906
700,99.20574951171875
701,85.16474914550781
702,110.00018310546875
703,34.65065002441406
704,55.21453857421875
705,86.47429656982422
706,33.35713195800781
707,65.40876007080078
708,57.3279914855957
709,32.8321418762207
710,135.8776092529297
711,105.67406463623047
712,61.79255676269531
713,111.4381332397461
714,61.813968658447266
715,40.083248138427734
716,366.7152099609375
717,122.99471282958984
718,69.62725830078125
719,76.4928970336914
720,67.54886627197266
721,127.65872955322266
722,162.64801025390625
723,74.2149429321289
724,77.90888214111328
725,69.59879302978516
726,119.06088256835938
727,21.243696212768555
728,35.228790283203125
729,66.8067855834961
730,94.884033203125
731,67.5851821899414
732,48.28946304321289
733,123.73490142822266
734,83.11485290527344
735,45.22671127319336
736,56.5214958190918
737,84.11461639404297
738,100.9643783569336
739,34.87770462036133
740,34.16908645629883
741,54.18434143066406
742,89.4690933227539
743,95.95578002929688
744,54.1933479309082
745,86.7387466430664
746,69.25215911865234
747,64.25299072265625
748,114.83013153076172
749,172.1700897216797
750,46.688018798828125
751,105.2297592163086
752,72.43172454833984
753,53.0265007019043
754,119.72351837158203
755,68.79889678955078
756,162.25726318359375
757,34.83448791503906
758,121.03089141845703
759,80.45875549316406
760,32.54981994628906
761,167.8488006591797
762,60.36379623413086
763,92.46041107177734
764,159.76211547851562
765,25.064468383789062
766,99.1058578491211
767,51.301639556884766
768,36.20112609863281
769,108.01848602294922
770,80.6406478881836
771,137.3544464111328
772,79.66656494140625
773,33.14018249511719
774,210.45758056640625
775,42.637332916259766
776,61.05973815917969
777,63.464717864990234
778,45.66064453125
779,38.503787994384766
780,84.6787109375
781,105.07340240478516
782,41.2600212097168
783,45.33405685424805
784,78.58226776123047
785,117.56395721435547
786,35.67514419555664
787,41.078609466552734
788,111.11919403076172
789,149.9590606689453
790,90.43673706054688
791,42.65336990356445
792,19.10978126525879
793,64.03788757324219
794,62.078006744384766
795,62.72011947631836
796,60.5347900390625
797,61.51334762573242
798,52.61048889160156
799,183.16407775878906
800,57.04877853393555
801,112.47061157226562
802,140.7755126953125
803,31.693559646606445
804,40.1348762512207
805,153.4213409423828
806,116.78304290771484
807,48.46615982055664
808,63.891414642333984
809,52.40652084350586
810,52.731815338134766
811,28.48780632019043
812,29.044401168823242
813,50.992252349853516
814,230.42774963378906
815,53.61488723754883
816,39.982608795166016
817,72.94062042236328
818,88.43661499023438
819,82.20352935791016
820,70.34567260742188
821,79.6176986694336
822,125.79745483398438
823,56.19247055053711
824,130.23287963867188
825,81.35879516601562
826,88.06270599365234
827,86.0878677368164
828,44.3609619140625
829,39.63828659057617
830,76.8163833618164
831,93.0261001586914
832,73.24083709716797
