,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100
0,-0.0830495710769128,0.0825884532835914,-0.0806891271165426,0.0847155536918649,0.0839746190605126,-0.0844496099659863,-0.0808468698134277,-0.0833352895359098,0.1621536300330319,0.121676077996554,-0.2011936552783169,0.1637352779910657,0.1241459543644794,-0.0862134561498351,0.2024816399173943,0.1603610632054994,-0.2015288246770126,0.1616569495654971,0.1649849580673219,-0.1216790309432269,0.2010895906219474,0.2047868222902025,0.2017255554919472,-0.2439775373458417,-0.2453346772418569,-0.2451339434771569,0.2809043682478034,-0.2423837825363222,0.0,-0.3627921667233238,0.3237964746840021,-0.2828670734827483,0.3210701656083046,0.3221725160633468,0.2827374015052726,0.3225108426059933,-0.3606455229586629,-0.3228476459085385,0.2403120745909461,-0.3246467704655629,0.3223752411269913,-0.4032622281829532,-0.3644951101819771,0.363200147498361,-0.3242711339714503,0.4008165848530041,-0.3657960005035363,-0.3622200589060469,-0.4035782565406975,-0.4019680138161163,-0.40069786686365205
1,0.2671349499992317,0.3172402990109049,-0.2912860506700241,0.4342469916195313,0.4137456884485146,-0.874031882646932,-0.2174467314334975,0.2144814978982197,-0.757442263319362,0.192379002977546,1.0875277761320916,-0.0546775121052007,0.8830256122899414,0.5713848046993064,0.3155221916039181,0.2403534385917822,0.4601889214890917,0.2382633280238053,-1.5443084103983438,-0.0352068061293522,-0.5501790081927567,-0.021125838379902,0.0922214300781121,-0.1715270950276988,0.9082294976159916,-0.8357080863525539,0.9252753879355566,-1.9363266260919687,-1.3136476024737649,-0.2560024885270877,-1.2558942257657293,0.408454280227005,-1.1115843893005888,0.9713567309522944,-0.2285854475697419,1.180066635684298,-1.6125230259554826,-2.0394446672971327,-3.517147686595578,-0.7099409717198313,-1.522745315851978,1.0024246867441065,-1.6425858910394735,0.5505833337686852,-4.364316085633533,0.3169552124176391,-2.3071274950979443,0.5393003438075823,0.1235101483709542,-0.4056066175490969,-2.3982999800091704
2,-0.2707954695610652,-0.4635540555599959,0.5023936540408442,-1.5564801302743805,1.026316430183158,0.0267155635267215,0.7679146287884464,-0.0398666506256404,0.8266731036766686,1.0202694341248844,0.6708442405087567,-0.2651751039348795,-0.9153026891814876,-0.0975981589803609,0.9554384918548492,-2.7784109745744416,0.4440233136591303,0.4144024101741479,-1.2597897882454845,0.2646580099935534,-0.8704913498516476,2.074413211720397,-0.9470056610409188,-1.531030209550707,-1.2193778166226394,1.114722310502856,0.4488501614498261,0.3399827122431702,-0.5055277349401166,-0.9641893827164694,-1.2293809820912998,2.3721135340211816,-0.5702263230126619,1.3859197781753352,-0.8688466467079934,-0.6657883860260227,1.1626083218905163,-2.7668254375284675,0.7409268086503147,0.7777398563466846,0.4230415104775318,-2.7677929935406382,0.4445237241834405,-2.0903710723728466,-0.6871179011963306,-1.7221618061671506,-1.137343444129158,0.7048655543289044,-1.0086250038966256,-0.2669633561875884,-0.7741803700366034
3,-0.2312486884599138,0.3837784794234409,0.264912707887504,0.0879804957718022,0.1902095091122646,0.4525573452015692,0.0084884794975437,-0.40753466709387,0.2367982019517711,0.414979611974644,0.3355463613423382,0.0699279938557282,0.6034406210063281,-0.0220265709668154,0.3832479807981883,0.4891592820574857,-0.1603514227444265,0.6890033144229761,-1.590456579925842,0.1672512974560476,0.5720231072901925,1.7963470148237235,1.1477226554520996,-0.5421430125462052,-1.6514072138903515,1.2906167913764506,2.830713124966337,-0.348760865200731,-0.5223540129016442,1.4712748665221935,1.099140755435272,1.770879104196155,-0.4572338976091004,-0.6100734749030465,2.111084527234624,2.2613596359616537,-0.2643138771848186,-2.4594593180358544,-1.4228140132695015,-0.5367670790720638,1.4065403032625454,0.4859841892698142,-0.366718301699251,1.1755340392243738,-3.2790180269466305,-0.1420953350054645,-1.1259732163818228,1.5207993009613006,2.6082307833625435,-1.1671469728220671,-2.7348408614781903
4,-0.7191434671721311,-0.1052716601424919,0.2303748917708787,-0.2735181112382321,0.8196121374964491,-0.8390213721234119,0.1852022152488643,-0.3076062207892107,0.0178426866476968,-0.8883693054036002,1.194238172372863,0.3955432324166281,0.1371027449600745,-0.0822497604252703,0.3069119872860284,-0.6161048068285169,-1.778965035212252,0.24929527845579,0.2789070206201955,-0.0833668864624996,-1.0146442577227646,0.2132446618933698,0.9793458126030856,-0.2466643178694454,0.7616093397959816,-0.6301596736175981,-1.00902437412023,-1.6532684228100578,0.1059245674410505,2.031082854296457,-4.064503835354543,2.6586082614384168,0.9319656065075748,2.9102112434478045,-2.671220313831242,-2.087223977760985,0.0432728668278912,-1.3208642827446937,0.830173640068395,-0.6946121140835686,-2.323330769506711,-0.4211538551055298,0.8965037693299678,-3.135419578006804,2.363824344371082,-0.4244582355496931,2.5182708311286035,-2.1364149464563127,-4.674400471005583,-0.1843640050451256,0.05413383223465473
5,0.1756964484572023,-0.1896263759741145,0.4309918349612047,-0.3208868328459147,0.8973535497926832,-0.3714234741664199,-1.2993765942473914,-0.7644996201407821,0.5764881896890017,1.1703197124616906,0.4236465560168625,-0.427493447990102,-0.6573146791269551,-0.0769195897108971,1.802445587365057,-0.9321656848165248,-1.654237913580289,0.746376376572897,-0.0316473387219531,0.280279217626628,1.123033566209216,-0.3504213592890437,2.923282998478612,-0.7849392822781454,0.9638169134988316,1.0157105823273156,1.5382902720620706,-1.6192644373122391,0.5753508258778055,1.1051932279795125,-0.7236202718851246,1.7391401969819356,0.9123788979601528,1.470359716534361,-1.663480587546502,-1.087364225644734,1.1025454182974102,-2.089241059769961,-0.109451130684846,-0.0851174666386782,-0.0005031489752553,1.5499568777901942,2.856240906886498,-0.2040878608591896,0.7937748773196489,-0.6214053735483844,-1.1157511407772915,0.3373525975117246,2.4473743732590805,-0.9361569668387232,1.049860685985351
6,0.1162279031335629,0.32843230570667,0.2390370266010393,-0.0429887832755753,0.1418823360305907,-0.6804275950282204,0.0576360576672101,0.1725926905571952,-0.0315742011656681,-0.836520899474408,0.7810399536378299,0.8256016213710069,-0.5714490364687776,-0.0221354282752628,-2.159550202421329,-0.6110906491512367,-3.107788624564691,0.6864701263762072,-0.5534825892559212,-1.2767559507209685,0.3933211274973587,0.7048927569511676,-1.9136802548831469,-1.1947271428456077,0.1098697986908661,-2.143040870410246,-0.7340412915754371,-1.210584601353986,-0.6475031764677226,0.1140602477193368,-2.11405816041308,1.6728832421089663,-0.1399483127448917,0.9083357958858188,2.37284757606588,0.5486700541929679,-0.1684379567359144,-0.9385152519704576,-2.197158781814068,-0.6846913704668367,-1.8009028440215076,-2.5917719096596272,-2.873470654673966,-0.6469263556088976,-0.5027587942424958,-1.7885019077924935,0.0980476135480756,-0.6200104519152632,-3.376435310672889,0.2883086305444777,-1.5414409999683443
7,-1.76565569008892,-0.0985730160872009,1.304200940922172,0.1190231225317006,1.3741007720446277,-0.0857881666256474,-0.477410104519663,-2.523446199117899,0.0717756267005,-0.3086191858128444,0.8147017258765743,-0.9219784859689356,0.1944630981352872,-0.051947640691182,-0.3443122628392387,-0.7176200850751542,-2.424397448111592,-0.7047717776873412,-0.0271401284906431,-0.2394347326729473,1.47751817141112,0.8679731262878079,-0.5972079660557341,1.3279370783958484,0.4586989132151302,-1.4679785268966157,-1.4964345545251234,-0.0044873501630604,-1.3705073954465377,1.2725766999035102,-1.5176076437368096,0.0722953223706497,-1.4515294651727118,0.5279274371250011,-0.4130960532310013,1.0785438574115886,1.8401261815003664,-1.8232076345073835,-3.281928267262515,0.8928439714594276,-0.7829864702689662,-2.636978401366548,0.3722229577305285,0.0583324967609826,-1.2766753459607258,-4.806083063910734,1.575127470924727,0.1155709868903613,-1.821225714340585,-0.3677471591681041,-0.06691212762341081
8,-0.2208776983767535,0.0871069833130064,0.3504771250582621,0.0967480188137415,0.0310033580393849,-0.5174418281100941,1.2408105259273725,0.9278593603562512,0.5631930889849741,0.5602373776318075,-0.4455468858943163,-0.5115765609602931,-0.6304983251692704,0.3448023517634624,-0.0817868061416362,2.260152826844319,-0.1469260859885111,0.4847393091237677,-0.8738051604285602,-0.6949934649438774,-1.9641757335339487,-0.7813302947430714,3.313299617401213,-1.27456007006424,0.691858865830298,0.7701098449703352,1.9590072887780536,-0.3343150145164486,0.5326566320114097,1.7118984646294422,-0.2602006800765508,0.4725235559024696,-0.5184078441716764,-1.2685477166881185,1.737515948611119,-0.1976426523934975,-1.3756404304797485,1.1590045392684232,1.5035067128690829,-1.7076909055558929,-2.0404122540756333,3.2989766860168714,1.3108546783540902,1.812462816523393,1.1550529020273927,4.225313788553777,-1.6045048978308645,0.3913169390659732,-0.590735984870733,1.147939632164963,-1.3108428869462045
9,0.4303917868293894,0.1812344795760481,-1.0662797489652007,-0.4536807725628478,1.411212139862414,-0.6874944423164209,-0.4562040362649924,0.0868732133553322,0.1589793378116581,0.4167463152617188,0.257418104641161,-1.1219201614363217,0.6056844152400345,-0.1322431591569852,0.0497018370715949,0.2300775524639107,-1.2524549191440286,1.631484170816691,-2.2050052176418404,1.8637689163358715,-0.5236274031628909,-0.7397945826843824,-1.822123835146385,-1.8466577343385069,0.622986615852227,-1.7006487777511268,-1.323725908549278,-0.1795516713767426,-1.2508649085667116,2.5709903377442487,0.8198935672894407,-1.3364096866977917,1.3266812708029505,-0.7780614476063334,-1.112634244037622,-2.181511774811682,-1.55084282461344,-0.5492945593133243,1.334809971655531,-2.256456482448087,-2.6120201763314554,-0.3614111126840811,-2.7373968562562254,1.223189336641454,-1.9902086883663088,-1.2733706380367238,-1.1432445810217473,1.1264906598457856,2.174107522758064,-1.8354175796216623,-2.4306472985844607
