kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume,kurtosis,smartvolume,dealervolume,valuevolume
5.343828154964850,0,1481.6706683755700,16670.30614973790,4.121840929038850,0,1480.3207216703600,20388.349368921100,3.0553649480586200,0,1780.9465647141800,16952.28897543250,3.2215051386660300,0,364.4902436819470,15157.938416859300,3.0228970474524400,0,282.986622984899,15477.154624411000,4.192695305485120,0,388.50551196016400,18936.52094848190,4.98245768685986,0,3050.789540234480,19920.795468248900,2.950309564407670,0,339.607304541624,12772.754123853900,3.596112701251940,0,1317.0103036655800,12856.005884814000,3.242398576293000,0,605.0010785299190,17491.76990790400,4.188279585361870,6250,3357.6287285008100,14880.392244165300,3.1343241089504900,6250,795.5121792622310,15332.05170007360,4.200986869955690,6250,933.9103418646290,13583.397922521700,3.63719757055593,6250,2035.9556461454300,16921.3878741228,2.8693654008698400,6250,338.07685126082500,14455.10510951770,3.513591452031210,6250,1854.6541930299400,15334.481774793200,4.457138474771190,6250,1687.2607025560800,14256.871994862800,3.9692583142307800,6250,2610.9903538291800,15009.943101656000,4.620641876053470,6250,5179.016134266780,16503.23406502790,2.912389469270520,6250,256.16214622432000,12177.348968608200,4.175842633892810,11765,1561.5878358813500,14534.972249113000,3.0045870443996500,11760,549.0305885680550,13214.852788163900,3.750908277020860,11765,2070.9799531446300,15109.107456511200,2.8627049833039100,11770,321.1951972010860,15163.052176890200,3.287931284877530,11765,749.13850377377,11381.346594701600,4.585003556402930,11765,2368.318778975730,15549.9171267874,5.418590432447000,11765,3656.7251282934900,17849.5987506843,4.060652763928410,11765,1922.1696665449600,14877.81815172000,3.1669897271471700,11765,1443.9109587768200,13792.564232132600,3.0583319904864600,11775,754.8063321107190,14776.688262678200,3.1040824732646200,16665,798.811717184156,13370.37142484550,2.7686113550282000,16675,632.8456987320220,13622.826353942600,3.0605982706639700,16660,189.83599387584900,13208.593218313600,3.8872317928238900,16670,2007.8783318973300,14987.360961641700,2.9271881318783100,16670,441.8383665944180,14098.356631130500,2.903576219581650,16665,49.357176284021500,10858.7600108359,3.017526852438370,16660,351.68253753782400,10551.84469470720,2.9794625148621100,16670,724.1214076133430,10232.816919355600,3.7083001465723100,16670,1001.0941101022700,15409.806214415400,6.010781093684930,16660,3643.276101217290,16537.320428605900,3.0566297057866500,21050,786.1093430711290,11598.433255322100,4.199638117824270,21055,3378.128578311290,13487.371446776100,3.7410092150585600,21065,1324.0022729200300,15281.535890217500,4.3084299784641400,21050,2363.5599186162700,15095.552398054100,6.1985426884370700,21040,2325.4207891894100,17634.443715321800,2.9201951554721000,21060,249.339435569819,10976.683663919400,3.4920748469239400,21050,2141.2530057427000,13022.843260159700,3.2056690885671800,21055,887.6262599472290,14529.433730663100,2.968382952967000,21060,668.3444067108750,14390.913146929400,3.3291093479395100,21065,512.8625547916390,11064.667572798800,3.7155903993762000,25000,1754.3932619704600,14654.497899506200,7.309253237779690,25000,2850.7242608466600,12370.185505829500,3.7195114101102400,25000,1704.3968502319900,13194.341075775300,4.84394409595454,25000,2675.68289403297,13041.828926134500,3.043444294271230,25000,36.37099817178640,10473.239034734500,4.42798859533256,25000,1680.6967663212700,14299.2426453611,3.069584278488180,25000,1089.260811316,11373.837170537800,5.474784939285950,25000,2888.572229254430,15710.972172904900,4.621715601987430,25000,511.40630430613900,11471.990453446200,3.917447176244030,25000,1026.3669908380400,14471.079548415000,2.9709591642880200,28565,42.37334663948790,12156.153350086500,2.8877521353774200,28585,349.1904853732960,12379.703502679600,5.419988911611280,28570,1514.3605748660700,16467.13040175160,2.9648265827335700,28575,451.9111072341880,12213.235982929900,4.590649387239360,28575,2305.2431156683600,12756.058525214000,2.7762937486580000,28570,212.2844565857460,12728.434006937800,6.281488591340710,28570,3424.500506091730,14220.113800873400,3.040513863250380,28590,489.6470597867930,11639.7497248493,3.346862207579750,28570,911.7496957143040,12086.812747658800,3.210726479753340,28570,1303.1182066636200,13354.5636975207,4.268911551699850,31825,726.905286919479,10615.24437016420,9.648480934765720,31815,1624.5855012312100,13556.881927743800,3.4618104203692300,31820,483.0052407311750,10284.095281321400,2.871524030095010,31820,102.5441605378460,11502.580550467300,2.898997877907160,31820,117.74571957115300,13537.242287725100,2.9769809410697300,31815,181.62348841904200,10260.118164241300,2.924618558925590,31815,85.58767166804640,9040.458326893380,3.1871987272889400,31815,760.7223215125170,12811.64738404000,3.060810738514640,31815,6.506532263225380,12685.280183041300,2.9208355832497200,31815,353.80349675842200,10495.864694069100,4.509727765295280,34780,1340.9251382796300,12495.177620089700,4.238723366530550,34775,1860.0728007638000,15219.17417653470,5.232217144130350,34775,1932.206653523370,13627.948062456700,6.418506242867440,34780,1285.6814186598700,12307.7952660885,4.285517875335770,34775,1274.3524181935400,11553.977695496000,5.027876172034190,34785,2353.502022224560,12380.00475591770,2.8458144578048300,34770,123.14759816376100,12045.868191485300,3.84973321732069,34785,857.3135429223320,12969.758227597300,3.0496967187329100,34780,174.68325138763300,10358.45442092890,2.9343515354012100,34780,261.95469786923900,9566.553786264330,2.775042515454200,37505,171.94695858113800,10624.140116108300,2.9912110275676100,37495,282.3540008249830,8067.625465349200,2.791935555260650,37500,60.16344964015160,8907.625515919760,4.5921619673465700,37500,662.672352628877,11775.07955087570,3.178212226569910,37495,104.72304450311000,10816.33608167430,3.598413897445970,37500,262.9690207685820,10490.772701468500,3.3441151686206900,37495,256.09986853138400,10401.543216716600,2.986664831195800,37510,286.6911507518320,10583.834862858900,3.6167789744010300,37495,711.8585182816410,12495.699060303400,2.9046766556115000,37505,137.0013167564530,10525.045688479400,4.66502960213708,40000,1267.3682323677600,12152.082480716200,5.770427508673920,40000,527.2452684416380,11116.847246514000,4.106066185703430,40000,1611.3745656752500,10542.653922853500,4.047928889704130,40000,1325.6539678115200,12380.664737035800,4.0381908635546500,40000,959.1613663037020,11772.03969129240,2.742974284854610,40000,20.38677252359050,10573.164670091600,3.4973393846195800,40000,50.817954905013800,9882.65279110779,4.159241037683980,40000,2429.9331191597800,11406.28144336130,3.6458816080020600,40000,295.2872591202960,12800.53755993130,3.991621846368490,40000,1085.2025825121200,11840.298827530200
